team,r_colley,r_massey,r_elo_final,r_elo_mov,ts_score,r_pagerank,r_bt_pois,games_count,sos_score,consistency,r_colley_z,pos_r_colley,r_massey_z,pos_r_massey,r_elo_final_z,pos_r_elo_final,r_elo_mov_z,pos_r_elo_mov,ts_score_z,pos_ts_score,r_pagerank_z,pos_r_pagerank,r_bt_pois_z,pos_r_bt_pois,borda_score,pca_score,is_anomaly,anomaly_score,rating_integrado,rating_ajustado,NOTA_FINAL,ci_lower,ci_upper,incerteza
caap_hellhounds,0.07090917008430235,0.21406066211564853,1455.030169922164,1455.1204316605154,13.94504539560899,0.01087471322852753,1.1999964908921321,10.0,0.6016262749295598,0.751696627150142,-0.456170303932021,40,0.562266221480707,18,-0.6555412056885342,43,-0.6586424640450741,43,0.3820696201813913,21,-0.24859791712609175,21,0.543843697642859,18,204,-0.2009068542528479,False,-0.4452928986643037,0.06601265951254517,0.06601265951254517,37.6,22.33,52.87,7.79
canis_ufrj_a,0.08753957058652147,0.2816222720954632,1479.8000660333591,1477.3012625145263,12.979153155599814,0.016227124200523406,1.40055462911316,9.0,0.64262860187935,0.8015031872016092,-0.2737227511479542,34,0.7397281184264449,16,-0.3471421344576546,35,-0.3791686931984598,35,0.27025662285441615,26,-0.06650141957382932,17,0.7022712769283038,16,179,0.2463141354603782,False,-0.4505487315170092,0.2394675063399729,0.2394675063399729,42.03,26.58,57.48,7.88
canis_ufrj_b,0.11100868457854961,-0.1285471249161107,1498.321466807309,1498.9737773793659,4.621588499620344,0.0036232629859212365,-0.12714416215749977,3.0,-0.4483594631775937,1.0,-0.016249552394594607,28,-0.3376505776186997,37,-0.11654032769434648,27,-0.10609959615375997,28,-0.6972264107914254,37,-0.4953023832558138,40,-0.5045090787587764,36,233,-0.8422561026509158,False,0.0,-0.33962035083106307,-0.33962035083106307,27.23,8.64,45.82,9.49
cyberkongs,0.09572852564096418,-0.09693361847733975,1491.0676334573045,1491.1535137021265,3.363468426212396,0.0036270395282787986,-0.20595101883816574,3.0,-1.0462012404436543,1.0,-0.18388397610808524,31,-0.25461240219027603,33,-0.20685461314643136,32,-0.20463326215021124,32,-0.8428680989404475,43,-0.4951739000097089,39,-0.5667612498536907,38,248,-1.0274585308178537,False,0.0,-0.5086951652804733,-0.5086951652804733,22.91,4.32,41.5,9.49
espm_overbite,0.09135428301607079,-0.2424757541198682,1491.4937335169739,1491.8220898676243,-0.9029802827881284,0.0029944995845784623,-0.04400874176361516,2.0,2.13056196020579,1.0,-0.23187258961676527,33,-0.6369032251054441,38,-0.2015494288992492,31,-0.19620934406979096,31,-1.336757995074845,49,-0.5166937924305977,45,-0.4388376304560118,35,262,-1.3319140039563455,False,0.0,-0.08053259355645778,-0.08053259355645778,33.85,13.97,53.73,10.14
espm_overbite_val,0.11947381644318085,-0.25076201405674076,1502.7192126102213,1502.9403564381075,4.502601940309496,0.0035873100267428994,-0.2815494158743177,3.0,-0.23708691964539513,1.0,0.07661908251833535,25,-0.6586684762210141,41,-0.06178593086364303,26,-0.056121540137554084,26,-0.7110004564738335,39,-0.4965255531464049,42,-0.6264789513966628,41,240,-0.9420499217684872,False,0.0,-0.34012976441502196,-0.34012976441502196,27.22,8.63,45.81,9.49
fm_alligators,-0.059343798812822944,-0.4437867656682616,1371.4166891766185,1373.2825260614527,-2.5381224347154987,0.0029944995845784623,-0.542096607316639,5.0,0.1144160538555559,0.9767070220833862,-1.8851398236359285,55,-1.165680351584768,47,-1.6965758425941295,54,-1.6897827412733903,54,-1.5260442710065603,55,-0.5166937924305977,45,-0.8322938896283762,43,353,-3.5659111410248294,False,-0.5479642968307091,-1.2339334011164396,-1.2339334011164396,4.38,0.0,21.2,8.58
fsa_hopshots,0.1816448688535858,-0.6715764361284285,1513.6471844381933,1513.6865729667995,-0.7552419313795902,0.0029944995845784623,-1.6066453168077481,1.0,1.045871061079685,1.0,0.7586806098263977,12,-1.7640081154817973,54,0.07427343519322889,24,0.07927851206854616,24,-1.3196556028960056,48,-0.5166937924305977,45,-1.673216509732943,52,259,-1.6423129403723744,False,0.0,-0.37764881934735395,-0.37764881934735395,26.26,4.79,47.73,10.95
furia,0.07797938439514251,0.13527004989475144,1464.0535424159157,1462.4588277280923,14.634884441179544,0.024929953790811157,0.7616691384888326,13.0,-0.1584196095157951,0.8211029175553778,-0.3786049260868183,36,0.3553094673356545,23,-0.5431951674188971,40,-0.566180227870507,39,0.4619263248565327,19,0.22958099926080783,10,0.19759426597271623,24,191,-0.11944733762939118,False,-0.45904940215766343,-0.02412534678530189,-0.02412534678530189,35.3,21.8,48.8,6.89
hunter,0.1678379210495594,0.3572799139659131,1565.5678612376503,1562.9203162751419,19.167276827713266,0.05539322779085305,1.732227141529076,11.0,0.5443904829562851,0.7690698646999099,0.6072083805240532,15,0.9384556006279895,13,0.720714923310502,11,0.6996132500158645,11,0.9866022222376768,12,1.2659841320557466,5,0.9642704843584509,10,77,2.306307520919136,False,-0.46618691475273444,0.985804356716291,0.985804356716291,61.1,46.43,75.77,7.48
